"name","platform","day_only","variable","value"
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-17,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-18,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-19,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-20,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-21,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-01,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-02,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-09,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-10,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-17,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-22,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-06,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-11,"Number of Messages",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-05,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-11,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-14,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-16,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-17,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-18,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-19,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-20,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-21,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-01,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-02,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-09,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-10,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-17,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-22,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-06,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-11,"Number of Shares",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-05,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-11,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-14,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-16,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-17,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-18,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-19,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-20,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-21,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-01,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-02,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-09,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-10,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-17,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-22,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-06,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-02-11,"Number of Likes",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-05,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-06,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-07,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-11,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-12,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-13,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-14,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-15,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-18,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-19,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-21,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-23,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-24,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-25,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-01,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-02,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-03,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-04,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-08,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-09,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-10,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-16,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-17,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-20,"Number of Mentions",0
"Lilianne Ploumen
(PvdA)","Twitter",2021-01-22,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-05,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-06,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-07,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-11,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-13,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-18,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-19,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-23,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-24,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-26,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-03,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-09,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-15,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-17,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-18,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-19,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-20,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-21,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-01,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-02,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-03,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-04,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-09,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-10,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-16,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-17,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-30,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-04,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-06,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-07,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-13,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-02-14,"Number of Messages",0
"Mark Rutte
(VVD)","Facebook",2021-01-05,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-06,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-07,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-11,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-13,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-18,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-19,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-23,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-24,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-26,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-03,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-09,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-15,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-17,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-18,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-19,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-20,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-21,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-01,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-02,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-03,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-04,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-09,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-10,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-16,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-17,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-30,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-04,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-06,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-07,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-13,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-02-14,"Number of Shares",0
"Mark Rutte
(VVD)","Facebook",2021-01-05,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-06,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-07,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-11,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-13,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-18,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-19,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-23,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-24,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-26,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-03,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-09,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-15,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-17,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-18,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-19,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-20,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-21,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-01,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-02,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-03,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-04,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-09,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-10,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-16,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-17,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-30,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-04,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-06,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-07,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-13,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-02-14,"Number of Likes",0
"Mark Rutte
(VVD)","Facebook",2021-01-05,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-06,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-07,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-11,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-12,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-13,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-14,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-15,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-18,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-19,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-21,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-23,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-24,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-25,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-26,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-28,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-31,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-01,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-03,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-05,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-08,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-09,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-15,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-16,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-17,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-18,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-19,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-20,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-21,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-01,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-02,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-03,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-04,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-08,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-09,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-10,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-16,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-17,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-20,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-22,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-27,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-29,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-01-30,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-02,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-04,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-06,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-07,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-10,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-11,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-12,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-13,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-14,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-22,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-23,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-24,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-25,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-26,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-27,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-02-28,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-03-01,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-03-02,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-03-03,"Number of Mentions",0
"Mark Rutte
(VVD)","Facebook",2021-03-04,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-07,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-23,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-24,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-03,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-19,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-20,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-21,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-01,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-02,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-03,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-04,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-09,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-10,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-16,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-17,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-30,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-06,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-07,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-13,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-02-14,"Number of Messages",0
"Mark Rutte
(VVD)","Twitter",2021-01-07,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-23,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-24,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-03,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-19,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-20,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-21,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-01,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-02,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-03,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-04,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-09,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-10,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-16,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-17,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-30,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-06,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-07,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-13,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-02-14,"Number of Shares",0
"Mark Rutte
(VVD)","Twitter",2021-01-07,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-23,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-24,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-03,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-19,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-20,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-21,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-01,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-02,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-03,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-04,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-09,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-10,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-16,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-17,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-30,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-06,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-07,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-13,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-02-14,"Number of Likes",0
"Mark Rutte
(VVD)","Twitter",2021-01-05,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-06,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-07,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-11,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-12,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-13,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-14,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-15,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-18,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-19,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-21,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-23,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-24,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-25,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-01,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-02,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-03,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-04,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-08,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-09,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-10,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-16,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-17,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-20,"Number of Mentions",0
"Mark Rutte
(VVD)","Twitter",2021-01-22,"Number of Mentions",0
"Thierry Baudet
(FvD)","Facebook",2021-01-07,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-01-11,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-01-25,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-02-01,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-02-05,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-02-16,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-01-08,"Number of Messages",0
"Thierry Baudet
(FvD)","Facebook",2021-01-10,"Number of Messages",0
